timestamp,open,high,low,close,volume,return,vol_30,ATR_14,SMA_14,EMA_14,RSI_14,MACD,MACD_signal,BB_lower,BB_middle,BB_upper,cumulative_max,drawdown,risk_level
31-12-2020 16:48,28514.46,28519.61,28464.4,28464.4,24.830841,-0.0017556,0.001207294,52.45095414,28572.44286,28559.37222,30.01587437,-44.59655358,-10.81912313,28466.58022,28592.59,28718.59978,28811.85,-0.012059274,Medium
31-12-2020 16:49,28464.4,28464.41,28407.26,28433.39,134.303253,-0.001089431,0.001181548,52.78660027,28555.79143,28542.57459,27.9394269,-50.67494211,-13.51800933,28439.8551,28582.1985,28724.5419,28811.85,-0.013135567,Medium
31-12-2020 16:50,28433.39,28442.79,28339.19,28370.22,130.324588,-0.002221684,0.001201828,56.41612883,28533.94,28519.59398,24.2579812,-59.89892238,-18.19359169,28401.11553,28568.183,28735.25047,28811.85,-0.015328068,Medium
31-12-2020 16:51,28370.22,28372.44,28311,28354.84,92.994636,-0.000542118,0.001195314,56.77497677,28511.95786,28497.62678,23.44788838,-67.66997334,-20.77171412,28365.23665,28554.079,28742.92135,28811.85,-0.015861876,Medium
31-12-2020 16:52,28353.86,28375.49,28315,28323.93,62.971308,-0.001090114,0.001199058,57.04033557,28490.80929,28474.46721,21.86735477,-75.45299078,-22.84378524,28327.03886,28539.579,28752.11914,28811.85,-0.016934699,Medium
31-12-2020 16:53,28323.94,28410.27,28319.72,28405.23,42.578444,0.002870364,0.001340331,59.43388303,28481.09357,28465.23558,34.39363676,-74.20546324,-17.27700616,28312.57551,28527.978,28743.38049,28811.85,-0.014112943,Medium
31-12-2020 16:54,28405.23,28431,28384.28,28428.78,25.332014,0.000829073,0.001343802,58.52574853,28471.375,28460.37484,37.51846669,-70.50377683,-10.86025581,28305.88153,28516.5295,28727.17747,28811.85,-0.013295571,Medium
31-12-2020 16:55,28428.78,28431.36,28399,28419.99,22.447129,-0.000309194,0.00129915,56.65676649,28461.73143,28454.99019,36.81365674,-67.50132992,-6.28624711,28301.81938,28504.2035,28706.58762,28811.85,-0.013600654,Medium
31-12-2020 16:56,28420,28424.56,28350,28395.98,73.339976,-0.000844828,0.001300746,57.93556888,28447.87286,28447.12217,34.88584694,-66.29506718,-4.063987495,28299.47249,28490.1955,28680.91851,28811.85,-0.014433992,Medium
31-12-2020 16:57,28395.98,28405.5,28356.01,28377.77,22.049302,-0.000641288,0.001301577,57.33231396,28433.21357,28437.87521,33.45491927,-66.04713976,-3.052848065,28297.27748,28475.9545,28654.63152,28811.85,-0.015066023,Medium
31-12-2020 16:58,28377.76,28398.1,28363.09,28380.06,26.330082,8.07E-05,0.001292791,55.73786297,28425.33929,28430.16652,33.82253051,-64.91754262,-1.538600735,28293.99664,28463.957,28633.91736,28811.85,-0.014986542,Medium
31-12-2020 16:59,28380.06,28420,28362.28,28380.6,40.636363,1.90E-05,0.001281424,55.87944418,28414.19429,28423.55765,33.91523849,-63.24965263,0.103431401,28286.16012,28455.9245,28625.68888,28811.85,-0.0149678,Medium
31-12-2020 17:00,28382.47,28400,28362,28400,98.089473,0.000683566,0.00128914,54.60234103,28403.54643,28420.41663,37.31288281,-59.6745291,2.94284394,28284.29655,28447.6825,28611.06845,28811.85,-0.014294466,Medium
31-12-2020 17:01,28400,28416.66,28395.11,28401.65,28.647857,5.81E-05,0.001290203,52.24145952,28395.48857,28417.91441,37.60670286,-56.06183086,5.244433752,28283.58965,28440.015,28596.44035,28811.85,-0.014237198,Medium
31-12-2020 17:02,28403.88,28450.01,28384.81,28450.01,57.505019,0.001702718,0.001335114,53.16706956,28394.46071,28422.19382,45.64767052,-48.73471022,10.05724351,28293.20226,28433.0155,28572.82874,28811.85,-0.012558721,Medium
31-12-2020 17:03,28450.01,28450.03,28420,28445.33,61.795429,-0.000164499,0.001321582,51.51442173,28395.31357,28425.27865,45.04269336,-42.81204066,12.78393045,28305.11837,28426.132,28547.14563,28811.85,-0.012721155,Medium
31-12-2020 17:04,28445.34,28479.81,28422.45,28464.53,39.32755,0.000674979,0.001320601,51.93196304,28402.05,28430.51216,48.08268665,-36.15226206,15.55496725,28306.1807,28424.8435,28543.5063,28811.85,-0.012054762,Medium
31-12-2020 17:05,28464.53,28500,28459.81,28480.64,58.112538,0.000565968,0.001325053,51.09325139,28411.03571,28437.19587,50.55416003,-29.237367,17.97588984,28312.16908,28422.044,28531.91892,28811.85,-0.011495617,Medium
31-12-2020 17:06,28480.65,28484.01,28447.52,28460.67,50.846191,-0.000701178,0.001323686,50.05016201,28420.80286,28440.32576,47.53344193,-25.07957324,17.70694688,28323.24514,28417.624,28512.00286,28811.85,-0.012188735,Medium
31-12-2020 17:07,28460.67,28473,28448.09,28465.22,44.046148,0.00015987,0.001325064,48.25443615,28425.08786,28443.64499,48.29155295,-21.17327246,17.29059813,28329.22819,28415.162,28501.09581,28811.85,-0.012030814,Medium
31-12-2020 17:08,28467.23,28526.38,28467.22,28518.14,85.107752,0.001859111,0.001356077,49.17626214,28431.47071,28453.57766,56.21584279,-13.64995107,19.85113562,28322.57915,28417.849,28513.11885,28811.85,-0.010194069,Medium
31-12-2020 17:09,28518.14,28532.19,28488.16,28512.33,35.973543,-0.00020373,0.001261944,48.80867199,28438.06643,28461.4113,55.21538235,-8.06353174,20.35004396,28317.68453,28421.796,28525.90747,28811.85,-0.010395723,Medium
31-12-2020 17:10,28512.35,28514.54,28472.05,28503.34,51.462916,-0.000315302,0.001252308,48.35733827,28445.735,28467.0018,53.62508821,-4.311966375,19.28128746,28321.24881,28428.452,28535.65519,28811.85,-0.010707747,Medium
31-12-2020 17:11,28503.35,28530,28503.34,28518.1,26.561398,0.000517834,0.001255708,46.8075284,28455.75857,28473.81489,55.87228036,-0.146130646,18.75769855,28328.15707,28436.615,28545.07293,28811.85,-0.010195458,Medium
31-12-2020 17:12,28518.1,28536.98,28518.1,28535.74,27.801217,0.000618555,0.001239352,44.81270494,28466.87857,28482.07157,58.4628244,4.526545559,18.7442998,28343.83136,28447.2055,28550.57964,28811.85,-0.00958321,Medium
31-12-2020 17:13,28535.5,28535.5,28520,28532.82,33.383836,-0.000102328,0.001238903,42.73608316,28477.75143,28488.83803,57.85733455,7.902955172,17.69656753,28345.47837,28453.585,28561.69163,28811.85,-0.009684557,Medium
31-12-2020 17:14,28532.82,28576.57,28532.82,28576.02,24.93914,0.001514046,0.001115431,42.80850579,28490.32429,28500.46229,63.82637697,13.90438202,18.9583955,28340.59269,28460.947,28581.30131,28811.85,-0.008185174,Medium
31-12-2020 17:15,28576.03,28625,28576.02,28612.5,84.454172,0.001276595,0.001100674,43.2493268,28505.385,28515.40065,67.954103,21.35798559,21.12959926,28334.2738,28470.5725,28606.8712,28811.85,-0.006919028,Medium
31-12-2020 17:16,28612.5,28612.5,28576.7,28580,44.929759,-0.001135867,0.001120821,42.71723203,28514.67,28524.0139,61.24864349,24.36171505,19.30666298,28339.87917,28479.7735,28619.66783,28811.85,-0.008047036,Medium
31-12-2020 17:17,28580,28625,28579.98,28600.78,49.545231,0.000727082,0.00110207,42.88171546,28525.77357,28534.24938,63.71410148,28.09510178,18.43203976,28349.71814,28490.924,28632.12986,28811.85,-0.007325805,Medium
31-12-2020 17:18,28600.77,28608.05,28570,28575.93,37.548735,-0.000868857,0.0010617,42.53659293,28533.73071,28539.80679,58.88895935,28.71761159,15.24363966,28364.81689,28500.7175,28636.61811,28811.85,-0.008188298,Medium
31-12-2020 17:19,28575.93,28580.12,28526.56,28528.97,31.968143,-0.001643341,0.001088142,43.32397915,28537.18286,28538.36189,51.02495795,25.13196985,9.326398339,28384.16916,28508.136,28632.10284,28811.85,-0.009818182,Medium
31-12-2020 17:20,28528.96,28551.42,28524.4,28530.09,17.471018,3.93E-05,0.000995236,42.15940921,28542.14143,28537.25897,51.19236436,22.1256469,5.056060309,28401.37383,28514.6405,28627.90717,28811.85,-0.00977931,Medium
31-12-2020 17:21,28528.9,28558.98,28512,28558.98,19.223711,0.001012615,0.000996395,42.50373712,28548.83857,28540.15511,55.42492828,21.82273693,3.802520271,28421.04312,28522.507,28623.97088,28811.85,-0.008776597,Medium
31-12-2020 17:22,28558.98,28601.34,28558.98,28593.06,25.264724,0.00119332,0.000978366,42.49347018,28554.19,28547.20909,59.84832738,24.05535462,4.828110371,28429.5547,28529.6595,28629.7643,28811.85,-0.00759375,Medium
31-12-2020 17:23,28593.05,28628.04,28593.05,28628.04,29.756658,0.001223374,0.000870316,41.95750803,28562.455,28557.98655,63.81723284,28.32084878,7.274883618,28437.75023,28538.795,28639.83977,28811.85,-0.006379667,Medium
31-12-2020 17:24,28628.03,28670,28611.54,28658.61,69.584635,0.001067834,0.00087676,43.13625745,28573.54571,28571.40301,66.89685013,33.77864791,10.1861462,28440.44959,28548.499,28656.54841,28811.85,-0.005318645,Medium
31-12-2020 17:25,28658.6,28681.93,28643.28,28674.42,48.732627,0.000551667,0.00087126,42.81581049,28584.71143,28585.13861,68.39505475,38.93095609,12.27076351,28441.36296,28558.188,28675.01304,28811.85,-0.004769912,Low
31-12-2020 17:26,28674.42,28685,28660,28660,62.670133,-0.000502887,0.000857936,41.5432526,28593.58714,28595.12013,65.48396977,41.37369377,11.77080095,28452.35273,28568.1545,28683.95627,28811.85,-0.005270401,Medium
31-12-2020 17:27,28660.01,28680.75,28650.01,28653.77,39.869439,-0.000217376,0.000845142,40.7715917,28602.22643,28602.94011,64.21235304,42.31904444,10.17292129,28466.45885,28577.582,28688.70515,28811.85,-0.005486631,Medium
31-12-2020 17:28,28653.76,28670.6,28628.35,28662.22,49.932199,0.0002949,0.000843928,40.87719229,28608.38357,28610.84409,65.19945193,43.25150956,8.884309132,28471.23382,28584.786,28698.33818,28811.85,-0.005193349,Medium
31-12-2020 17:29,28662.21,28665.62,28641.39,28644.3,41.652626,-0.000625213,0.000860159,39.68810713,28610.655,28615.30488,61.33572016,42.05966304,6.153970086,28480.24854,28591.3845,28702.52046,28811.85,-0.005815316,Medium
31-12-2020 17:30,28644.3,28654.05,28625.04,28626.51,43.797627,-0.000621066,0.00087343,38.92538519,28613.97714,28616.7989,57.68128249,39.22742245,2.657383599,28493.52718,28597.543,28701.55882,28811.85,-0.00643277,Medium
31-12-2020 17:31,28626.52,28661.45,28626.45,28637.12,32.790755,0.000370635,0.000872738,38.64500054,28616.57286,28619.50838,59.24103038,37.40777615,0.670189838,28505.15143,28603.494,28701.83657,28811.85,-0.006064519,Medium
31-12-2020 17:32,28635.67,28651.52,28630,28630.41,27.213325,-0.000234311,0.000834325,37.42178621,28620.46429,28620.96193,57.79035875,35.02055724,-1.373623257,28514.61662,28608.2275,28701.83838,28811.85,-0.006297409,Medium
31-12-2020 17:33,28630.41,28640,28623.66,28625.72,28.691617,-0.000163812,0.000834314,35.91594434,28627.375,28621.59634,56.74442372,32.37700331,-3.213741749,28526.04246,28612.8725,28699.70254,28811.85,-0.006460189,Medium
31-12-2020 17:34,28625.72,28647.5,28622.96,28643.94,24.164791,0.000636491,0.000833606,35.10337689,28635.50714,28624.57549,59.78917952,31.39032142,-3.360338912,28530.19773,28616.2685,28702.33927,28811.85,-0.00582781,Medium
31-12-2020 17:35,28643.93,28664.66,28643.93,28646.7,26.020782,9.64E-05,0.000831092,34.07670711,28641.77286,28627.52543,60.24567881,30.47972653,-3.41674704,28530.8703,28617.9785,28705.0867,28811.85,-0.005732017,Medium
31-12-2020 17:36,28646.7,28650.87,28626.89,28632.06,24.043545,-0.000511054,0.00082473,33.35551374,28644.55857,28628.13004,56.57665039,28.25108693,-4.516309313,28535.15669,28620.5815,28706.00631,28811.85,-0.006240141,Medium
31-12-2020 17:37,28632.05,28632.05,28547.85,28563.8,71.98065,-0.002384041,0.000950274,36.98797705,28639.97,28619.5527,43.32725084,20.7378099,-9.623669076,28529.96752,28618.7325,28707.49748,28811.85,-0.008609305,Medium
31-12-2020 17:38,28563.81,28587.91,28563.8,28587.54,43.527979,0.000831122,0.000902576,36.06812154,28634.89357,28615.28434,47.89727521,16.50880014,-11.08214306,28531.58077,28619.313,28707.04523,28811.85,-0.007785338,Medium
31-12-2020 17:39,28587.55,28608.73,28587.55,28608.72,30.861829,0.000740882,0.000908741,35.00539858,28630.20071,28614.40909,51.64378169,14.69691159,-10.31522529,28546.25938,28623.3005,28700.34162,28811.85,-0.007050224,Medium
31-12-2020 17:40,28608.73,28633.02,28605.97,28621.76,42.402006,0.000455805,0.000907116,34.43715582,28627.46929,28615.38921,53.84431319,14.15008253,-8.689643481,28564.49408,28627.884,28691.27392,28811.85,-0.006597633,Medium
31-12-2020 17:41,28621.75,28626.31,28605.99,28606.42,19.101596,-0.000535956,0.000912313,33.42878755,28624.08714,28614.19332,50.90933336,12.336697,-8.402423208,28574.64976,28630.256,28685.86224,28811.85,-0.007130052,Medium
31-12-2020 17:42,28606.43,28652.46,28606.43,28651.16,15.971752,0.001563985,0.000946411,34.32958844,28623.29714,28619.12221,58.08539219,14.34436706,-5.115802518,28579.7078,28633.161,28686.6142,28811.85,-0.005577219,Medium
31-12-2020 17:43,28652.2,28676.33,28651.16,28673.95,27.630979,0.00079543,0.000952819,33.67533212,28625.415,28626.43258,61.19700358,17.57186506,-1.510643613,28579.0668,28635.4565,28691.8462,28811.85,-0.004786225,Low
31-12-2020 17:44,28673.95,28723.68,28663.93,28710.7,98.245969,0.001281651,0.00094236,35.5378084,28631.42857,28637.66824,65.62819027,22.83190635,2.999518136,28573.02033,28638.061,28703.10167,28811.85,-0.003510708,Low
31-12-2020 17:45,28710.7,28715,28685.3,28687.71,27.461321,-0.000800747,0.000933549,35.12082208,28635.04214,28644.34047,60.93981641,24.85886853,4.021184258,28571.87439,28638.7255,28705.57661,28811.85,-0.004308644,Low
31-12-2020 17:46,28687.81,28700,28671.04,28673.46,29.234623,-0.000496728,0.000911695,34.68076336,28638.11714,28648.22308,58.16609833,25.02690023,3.351372767,28571.38471,28639.3985,28707.41229,28811.85,-0.004803232,Low
31-12-2020 17:47,28670.77,28678.51,28658.65,28665.44,24.040577,-0.000279701,0.000906684,33.62213741,28640.95429,28650.51867,56.60454554,24.23357008,2.046434092,28571.2526,28639.982,28708.7114,28811.85,-0.00508159,Medium
31-12-2020 17:48,28665.43,28671.51,28649.53,28667.19,24.951618,6.10E-05,0.000889002,32.79055617,28642.615,28652.74151,56.87659517,23.47545022,1.030651383,28571.12763,28640.2305,28709.33337,28811.85,-0.005020851,Medium
31-12-2020 17:49,28666.07,28696.7,28655.73,28684.42,25.365134,0.000601036,0.00082907,33.37480215,28645.30929,28656.96531,59.56441148,23.9884281,1.234903413,28570.36248,28642.2365,28714.11052,28811.85,-0.004422833,Low
31-12-2020 17:50,28683.91,28683.92,28653.4,28653.4,54.013499,-0.001081423,0.000860357,33.206602,28646.83357,28656.48993,53.14242867,21.64243154,-0.888874523,28571.94001,28643.581,28715.22199,28811.85,-0.005499473,Medium
31-12-2020 17:51,28653.26,28653.27,28620.03,28637.46,49.937605,-0.000556304,0.000853401,33.21827329,28652.095,28653.95261,50.15025604,18.28619569,-3.396088295,28571.9633,28643.598,28715.2327,28811.85,-0.006052718,Medium
31-12-2020 17:52,28637.46,28637.47,28621.53,28634.62,34.788444,-9.92E-05,0.000828127,31.98411091,28655.45786,28651.37493,49.61425403,15.22172378,-5.168448164,28572.31237,28643.8085,28715.30463,28811.85,-0.006151288,Medium
31-12-2020 17:53,28634.61,28662.02,28618.29,28623.73,30.65985,-0.000380309,0.000801004,32.82310299,28656.53,28647.68894,47.51706723,11.77859936,-6.889258064,28572.10142,28643.709,28715.31658,28811.85,-0.006529258,Medium
31-12-2020 17:54,28623.71,28634.66,28586.07,28591.15,29.972,-0.001138216,0.000800407,33.94930992,28654.34357,28640.15041,41.82148665,6.347791352,-9.856052861,28565.7046,28641.0695,28716.4344,28811.85,-0.007660043,Medium
31-12-2020 17:55,28591.15,28612.52,28588.8,28595.51,17.709829,0.000152495,0.000792857,33.21864492,28653.56429,28634.19836,42.8094319,2.368351555,-11.06839413,28560.51902,28638.51,28716.50098,28811.85,-0.007508716,Medium
31-12-2020 17:56,28595.5,28596.95,28541.43,28543,57.583481,-0.001836302,0.000851889,34.81159886,28645.83857,28622.03858,35.08258868,-4.965264827,-14.72160841,28545.11433,28634.057,28722.99967,28811.85,-0.00933123,Medium
31-12-2020 17:57,28543.01,28566,28520,28557.04,50.605384,0.000491889,0.000859362,35.61077037,28637.48786,28613.3721,38.28981254,-9.534391454,-15.43258803,28543.60845,28633.719,28723.82955,28811.85,-0.008843931,Medium
31-12-2020 17:58,28557.04,28568.32,28549.13,28566.12,29.166529,0.00031796,0.000859749,34.4378582,28627.16071,28607.07182,40.34256272,-12.281207,-14.54352286,28539.76011,28632.648,28725.53589,28811.85,-0.008528782,Medium
31-12-2020 17:59,28566.12,28572.74,28563.8,28571.97,17.418075,0.000204788,0.000855997,32.61658261,28618.89357,28602.39158,41.68838891,-13.82664702,-12.8711703,28534.53731,28630.8105,28727.08369,28811.85,-0.008325741,Medium
31-12-2020 18:00,28571.97,28593.56,28532.06,28541.53,30.612153,-0.00106538,0.000869351,34.67968385,28609.47,28594.2767,37.00980289,-17.30815533,-13.08214289,28522.57984,28626.799,28731.01816,28811.85,-0.009382251,Medium
31-12-2020 18:01,28541.53,28570.19,28540.01,28555.05,20.012621,0.000473696,0.000871471,34.35827786,28601.585,28589.04647,40.2188809,-18.76007033,-11.62724631,28515.4638,28624.2305,28732.9972,28811.85,-0.008912999,Medium
31-12-2020 18:02,28555.06,28577.06,28521.35,28521.35,59.779227,-0.001180177,0.000893505,35.88340087,28591.16786,28580.02028,35.38041071,-22.37213968,-12.19145253,28500.57157,28617.74,28734.90843,28811.85,-0.010082657,Medium
31-12-2020 18:03,28523.69,28552.57,28523.68,28549.99,16.87739,0.00100416,0.000916975,35.55030081,28581.56571,28576.01624,41.78964479,-22.66248303,-9.985436701,28493.78016,28611.542,28729.30384,28811.85,-0.009088622,Medium
31-12-2020 18:04,28550,28550,28527.48,28539.99,15.75999,-0.000350263,0.000907747,34.61956504,28573.465,28571.21274,40.28712605,-23.42941889,-8.60189805,28490.89511,28603.0065,28715.11789,28811.85,-0.009435701,Medium
31-12-2020 18:05,28539.99,28549.38,28526.82,28526.83,28.936106,-0.000461107,0.000908854,33.75816754,28565.56286,28565.29504,38.33380462,-24.81309321,-7.988457896,28485.38279,28594.9625,28704.54221,28811.85,-0.009892457,Medium
31-12-2020 18:06,28526.83,28527,28488,28526.92,57.638431,3.15E-06,0.000906448,34.13258414,28557.87,28560.17837,38.35581719,-25.60721875,-7.02606675,28480.58818,28587.6355,28694.68282,28811.85,-0.009889334,Medium
31-12-2020 18:07,28526.92,28594.53,28519.85,28590.98,28.770473,0.002245598,0.000902183,37.02882813,28555.53071,28564.28525,51.59935304,-20.82737729,-1.796980235,28483.27109,28583.9125,28684.55391,28811.85,-0.007665943,Medium
31-12-2020 18:08,28590.98,28594.37,28557.63,28593.07,50.776863,7.31E-05,0.00088956,37.00819755,28555.66786,28568.12322,51.96196416,-16.67841459,1.881585976,28487.31684,28580.2065,28673.09616,28811.85,-0.007593403,Medium
31-12-2020 18:09,28594.37,28612.24,28424.56,28606.57,131.713576,0.000472142,0.000883244,47.77046915,28556.45786,28573.24946,54.34145583,-12.1608123,5.119350609,28496.16037,28576.314,28656.46763,28811.85,-0.007124846,Medium
31-12-2020 18:10,28605.66,28658.74,28605.66,28621.57,73.653997,0.000524355,0.000884557,48.14972136,28562.07,28579.6922,56.89625143,-7.286214361,7.995158841,28499.92866,28574.7225,28649.51634,28811.85,-0.006604227,Medium
31-12-2020 18:11,28621.58,28673.38,28620.79,28662.86,36.45137,0.001442618,0.000916394,48.46688412,28569.62857,28590.78124,63.02873893,-0.090261963,12.15288899,28496.02931,28575.9925,28655.95569,28811.85,-0.005171136,Medium
31-12-2020 18:12,28664.23,28664.23,28633.27,28650.35,37.459229,-0.000436453,0.000875512,47.21639239,28575.645,28598.72374,60.23265165,4.550672388,13.43505867,28494.12371,28576.779,28659.43429,28811.85,-0.005605333,Medium
31-12-2020 18:13,28650.34,28654.45,28642.04,28654.45,13.800255,0.000143105,0.000863073,44.73022151,28581.53643,28606.15391,60.84571122,8.461938077,13.87705949,28490.97692,28578.315,28665.65308,28811.85,-0.00546303,Medium
31-12-2020 18:14,28654.47,28673.36,28648.68,28655.52,16.668412,3.73E-05,0.000827409,43.29806283,28589.67857,28612.73605,61.01462395,11.51524381,13.54429218,28487.70116,28581.5335,28675.36584,28811.85,-0.005425892,Medium
31-12-2020 18:15,28655.51,28666.66,28619.36,28630.94,28.264241,-0.000857775,0.000829224,43.58391548,28595.09929,28615.16325,55.13079456,11.81540934,11.07556617,28487.05498,28583.305,28679.55502,28811.85,-0.006279014,Medium
31-12-2020 18:16,28630.94,28655.51,28627.92,28651.17,27.850481,0.000706578,0.000836725,42.44149295,28604.37214,28619.96415,58.66388292,13.5297224,10.23190338,28489.87771,28588.7135,28687.54929,28811.85,-0.005576872,Medium
31-12-2020 18:17,28651.17,28671.18,28651.17,28669.04,35.414425,0.000623709,0.000843493,40.83924345,28612.87571,28626.50759,61.54445312,16.14418736,10.27709467,28490.46911,28594.3135,28698.15789,28811.85,-0.004956641,Low
31-12-2020 18:18,28669.04,28675,28661.36,28661.36,30.990805,-0.000267885,0.00084487,38.89644035,28621.545,28631.15458,59.6214814,17.39592843,9.223068594,28491.99048,28599.0755,28706.16052,28811.85,-0.005223198,Medium
31-12-2020 18:19,28661.36,28670.83,28653.04,28662.26,24.420957,3.14E-05,0.000837112,37.38883747,28631.21857,28635.30197,59.78007702,18.25018792,8.061862465,28493.73923,28603.59,28713.44077,28811.85,-0.005191961,Medium
31-12-2020 18:20,28662.64,28664.45,28634.35,28647.86,31.708988,-0.000502403,0.000818391,36.86820622,28639.85714,28636.97637,55.99075267,17.56278224,5.899565431,28501.43582,28608.9065,28716.37718,28811.85,-0.005691755,Medium
31-12-2020 18:21,28647.87,28733.5,28643.04,28733.18,68.849076,0.002978233,0.000975747,40.69619149,28650.01429,28649.80352,68.66470637,23.63022472,9.573606327,28500.09871,28617.813,28735.52729,28811.85,-0.002730474,Low
31-12-2020 18:22,28733.18,28746.28,28719.82,28738.12,44.916699,0.000171927,0.000974982,39.67932067,28660.375,28661.57905,69.21746226,28.50870273,11.56166747,28508.44263,28628.6515,28748.86037,28811.85,-0.002559017,Low
31-12-2020 18:23,28740.26,28758.15,28733.21,28739.01,94.357494,3.10E-05,0.000970575,38.62651205,28669.835,28671.90318,69.3224571,32.07698377,12.1039588,28514.26623,28638.1025,28761.93877,28811.85,-0.002528126,Low
31-12-2020 18:24,28739.02,28743.93,28720.49,28723.7,29.377976,-0.000532725,0.000949259,37.54176119,28677.13,28678.80942,65.20245604,33.28578533,10.6502083,28526.88809,28647.288,28767.68791,28811.85,-0.003059505,Low
31-12-2020 18:25,28723.69,28743.93,28710,28735.51,33.252548,0.000411159,0.000950413,37.28377825,28682.31929,28686.3695,66.83965626,34.79563516,9.728046497,28545.37641,28657.722,28770.06759,28811.85,-0.002649604,Low
31-12-2020 18:26,28735,28746.69,28730.24,28735.7,19.653734,6.61E-06,0.000873131,35.79565123,28688.41571,28692.9469,66.86666515,35.59719117,8.42368201,28568.95974,28668.161,28767.36226,28811.85,-0.00264301,Low
31-12-2020 18:27,28735.69,28747.29,28732.6,28732.62,31.122021,-0.000107184,0.00087366,34.28810471,28693.99929,28698.23665,65.92921663,35.5738269,6.720254188,28579.06423,28675.243,28771.42177,28811.85,-0.00274991,Low
31-12-2020 18:28,28732.62,28756.48,28732.59,28745.14,39.805984,0.000435742,0.000874451,33.54538295,28700.40071,28704.49043,67.89932546,36.14886826,5.836236438,28590.0353,28682.8465,28775.6577,28811.85,-0.002315367,Low
31-12-2020 18:29,28745.14,28756.23,28732.62,28749,25.11827,0.000134284,0.000874556,32.83571274,28708.83357,28710.42504,68.50401295,36.49536655,4.946187784,28599.98557,28689.968,28779.95043,28811.85,-0.002181394,Low
